Element1,Element2,Element3,Element4,afm,lat,sws0,sws_init,mag,B0,TC
Mn,Cu,Sb,Rh,0,0,3.0361652,3.01484071505944,0.408908108,155.02205,19.715962
Mn,Cu,Sb,Ru,0,1,3.023161,3.012042033905921,0.158205546,120.05376,19.117140600000003
Mn,Cu,Sb,Te,0,0,3.3239036,3.2878224609836115,0.53360215,72.487144,19.8204382
Mn,Cu,Sb,W,0,0,3.0540643,3.0454092802938755,0.260179761,134.94705,19.8066684
Mn,Cu,Sn,As,0,1,3.1065798,3.0810228555593806,0.374503364,72.89949,28.776014000000004
Mn,Cu,Sn,Au,0,0,3.0519753,3.0152821373623,0.831350896,122.11669,14.313087120000002
Mn,Cu,Sn,Bi,0,0,3.4066944,3.266232808202644,0.864311233,79.95093,21.7113692
Mn,Cu,Sn,Ge,0,1,3.0973606,3.0969103578192243,0.580195287,71.56063,29.7394252
Mn,Cu,Sn,Hg,0,1,3.1513638,3.1073351700310456,0.829011231,70.479454,14.235403800000002
Mn,Cu,Sn,Ir,0,1,2.9964437,2.97310934196833,0.73496914,86.334404,10.98752312
Mn,Cu,Sn,Mo,0,0,2.996234,2.99471714492038,0.154401535,118.51959,21.993958
Mn,Cu,Sn,Os,0,1,3.00661,2.971014571445932,0.54802382,83.77542,7.824188879999999
Mn,Cu,Sn,Pb,0,0,3.2990112,3.200994217567316,0.8960505350000001,87.29795,24.468154
Mn,Cu,Sn,Pd,0,1,2.9950244,2.982035764073261,0.469768249,114.000046,9.9228964
Mn,Cu,Sn,Pt,0,1,2.9795685,2.9874160274004744,0.707816277,124.90401,8.77101556
Mn,Cu,Sn,Rh,0,1,2.963337,2.967246651198427,0.258365466,159.5131,20.745914600000003
Mn,Cu,Sn,Ru,0,1,2.96064,2.964357338090067,0.323887163,117.707855,13.7461136
Mn,Cu,Sn,Sb,0,0,3.3346238,3.1996882488711025,0.52791413,86.926865,26.6841232
Mn,Cu,Sn,Te,0,0,3.3398204,3.2479504481959123,0.5540164280000001,76.21299,20.284487400000003
Mn,Cu,Sn,W,0,0,2.978712,2.998788285161915,0.446615487,136.73975,19.4587123
Mn,Cu,Tc,Ag,0,1,2.9065506,2.8156362381754074,0.0824952781841,91.36981,14.2527206
Mn,Cu,Tc,As,0,1,2.887936,2.889334189492118,0.0842169189288,80.733025,12.261882
Mn,Cu,Tc,Au,0,1,2.904135,2.814229517064457,0.07859662616,119.23444,10.29040448
Mn,Cu,Tc,Bi,0,0,3.219419,3.097491356789357,0.7211037920000001,77.377235,10.370386
Mn,Cu,Tc,Ge,0,1,2.878973,2.907380059036793,0.0822841095209,76.73094,12.191169
Mn,Cu,Tc,Hg,0,1,2.9790156,2.9192000884319613,0.211477446,80.89018,19.8060888
Mn,Cu,Tc,Ir,0,1,2.879159,2.765656132225009,0.0661004030418,84.53944,9.769121040000002
Mn,Cu,Tc,Mo,0,0,2.8595004,2.790583705527488,0.05801000068003,126.61002,11.51863396
Mn,Cu,Tc,Ni,0,1,2.773052,2.7081895582773305,0.0640986470389999,115.17692,10.88532176
Mn,Cu,Tc,Os,0,1,2.857625,2.763234901974965,0.06058237076735,84.71588,7.03922448
Mn,Cu,Tc,Pb,0,0,3.0696025,3.0246928861562035,0.8269580160000001,82.665276,10.66614192
Mn,Cu,Tc,Pd,0,1,2.8466778,2.775964463404509,0.06930059585,116.076385,7.168873800000001
Mn,Cu,Tc,Pt,0,1,2.865243,2.7821704979898887,0.06981310373,124.97397,12.1086836
Mn,Cu,Tc,Re,0,0,2.8325486,2.775414687239316,0.058126491658,159.42891,4.54098012
Mn,Cu,Tc,Rh,0,1,2.811253,2.758877679316716,0.05656792530347,177.14781,6.825000600000001
Mn,Cu,Tc,Ru,0,1,2.8156743,2.7555346482421528,0.05575784131692,132.06877,7.796234000000001
Mn,Cu,Tc,Sb,0,0,3.0919766,3.0232301270122486,0.31514856,82.43403,18.7479884
Mn,Cu,Tc,Sn,0,1,3.0135036,2.975906176874274,0.247244934,83.18404,21.736018
Mn,Cu,Tc,Te,0,1,3.177106,3.077143003093163,0.187333349,73.28103,20.213103600000004
Mn,Cu,Tc,W,0,0,2.8678036,2.795270744922937,0.0525835951383,142.23482,6.8234678
Mn,Cu,Te,As,0,0,3.1603591,3.1757751956983222,0.69566454,64.125694,18.59213
Mn,Cu,Te,Au,0,0,3.2344387,3.1140164922657214,0.7662587,120.31819,7.112104800000001
Mn,Cu,Te,Ir,0,1,3.1914022,3.0745274055380003,0.6003890900000001,72.08483,11.0703988
Mn,Cu,Te,Mo,0,0,3.103944,3.094747125454836,0.207611143,110.74484,26.8950706
Mn,Cu,Te,Os,0,1,3.173977,3.072568686423081,0.495511106,73.30051,5.529645200000001
Mn,Cu,Te,Pb,0,0,3.3961847,3.289059391354056,0.738794411,72.93937,16.53065
Mn,Cu,Te,Pd,0,1,3.211454,3.082877027540759,0.317313186,105.261765,7.96445364
Mn,Cu,Te,Pt,0,0,3.1698816,3.087911930032897,0.713892494,113.8738,7.5584414
Mn,Cu,Te,Rh,0,1,3.1256623,3.06904615273642,0.175608889,147.71002,20.7235274
Mn,Cu,Te,Ru,0,1,3.1116042,3.066345589716144,0.205965392,114.30133,16.963462800000002
Mn,Cu,Te,W,0,0,3.113528,3.098559825779512,0.491964666,126.00821,16.3288256
Mn,Cu,W,Au,0,1,2.896457,2.839780840873312,0.0870708747,175.13857,3.5569806
Mn,Fe,Ag,As,0,1,2.9261136,2.9318331907993245,0.588376738,93.558235,254.16975600000004
Mn,Fe,Ag,Au,0,1,2.9445276,2.8589741408928013,0.267389495,134.68097,256.13610800000004
Mn,Fe,Ag,Bi,0,0,3.2244842,3.134571199388485,1.15609121,102.57208,437.741652
Mn,Fe,Ag,Ge,0,1,2.9007535,2.949364331820824,1.08031757,94.81763,426.136636
Mn,Fe,Ag,Hg,0,1,3.0070667,2.960852195434544,1.04703951,99.14039,385.476846
Mn,Fe,Ag,Ir,0,1,2.9054132,2.811947639822548,0.1701545075,97.63305,257.298602
Mn,Fe,Ag,Mo,0,0,2.8896246,2.836071671876173,1.02807231,137.35684,394.586086
Mn,Fe,Ag,Os,0,1,2.888741,2.809605571804953,0.2944414,99.35885,231.485632
Mn,Fe,Ag,Pb,0,0,3.1157784,3.0635452508785925,1.24873378,100.88716,520.39076
Mn,Fe,Ag,Pd,0,1,2.898985,2.8219211613458097,0.345171695,138.17532,240.43409800000003
Mn,Fe,Ag,Pt,0,1,2.9073417,2.827927347358329,0.5436757750000001,149.60783,242.30214
Mn,Fe,Ag,Rh,0,1,2.8670673,2.8053913126812384,0.1584721653,172.21347,223.52474400000003
Mn,Fe,Ag,Ru,0,1,2.8619356,2.80215841004842,0.1688600217,141.16248,180.27547
Mn,Fe,Ag,Sb,0,0,3.1354594,3.062119384273948,1.12317606,110.878365,430.43846800000006
Mn,Fe,Ag,Sn,0,0,3.034135,3.016017554122116,1.19729007,102.19513,531.2598360000001
Mn,Fe,Ag,Te,0,1,3.2401838,3.114706028944281,0.899578404,98.35929,229.1898
Mn,Fe,Ag,W,0,0,2.8795128,2.8406099255989394,1.05711674,154.71585,437.994066
Mn,Fe,As,Au,0,1,2.9428425,2.9305358389396488,0.6300272370000001,110.28125,191.126372
Mn,Fe,As,Ir,0,1,2.9139519,2.885831703535773,0.330934363,82.257454,225.087868
Mn,Fe,As,Os,0,1,2.9120255,2.8836081639966875,0.263080697,83.1719,217.11804400000003
Mn,Fe,As,Pb,0,0,3.139041,3.12615363751918,1.28590152,84.52972,480.15822
Mn,Fe,As,Pd,0,0,2.8727458,2.8953035748404994,1.04940312,107.416466,331.36176
Mn,Fe,As,Pt,0,1,2.8849616,2.901010059500143,0.5086778670000001,123.81341,273.134
Mn,Fe,As,Rh,0,1,2.826351,2.8796078831206104,0.1276883046,153.77487,181.71829
Mn,Fe,As,Ru,0,1,2.818214,2.876539743980901,0.1557591311,131.83957,184.864404
Mn,Fe,As,W,0,0,2.863389,2.913065644821467,0.96614091,134.7624,328.089784
Mn,Fe,Bi,As,0,0,3.2072396,3.194453682768037,1.14093047,75.051186,384.033284
Mn,Fe,Bi,Au,0,0,3.2208405,3.133436332125154,1.148535058,133.70605,298.953074
Mn,Fe,Bi,Ir,0,0,3.2345524,3.094444497124317,1.2541072,80.60346,430.738082
Mn,Fe,Bi,Mo,0,0,3.0990424,3.114407267204263,1.15691547,123.28475,430.668702
Mn,Fe,Bi,Os,0,0,3.2198992,3.092510934728696,1.2511325050000002,78.03301,405.8454080000001
Mn,Fe,Bi,Pb,0,0,3.3877568,3.30648351337794,1.1797647,98.80326,428.6090080000001
Mn,Fe,Bi,Pd,0,0,3.1808617,3.102687409903805,1.189171502,118.3598,430.43212000000005
Mn,Fe,Bi,Pt,0,0,3.18333,3.107658377031901,1.09627434,130.33646,443.27023
Mn,Fe,Bi,Rh,0,0,3.105767,3.08903376185386,1.252179877,167.4405,449.032406
Mn,Fe,Bi,Ru,0,0,3.097382,3.086368079073091,1.263898574,124.921616,448.390838
Mn,Fe,Bi,Sb,0,0,3.3830109,3.305259592363906,1.165867963,88.58829,370.71962400000007
Mn,Fe,Bi,Te,0,0,3.4045377,3.350550194969127,1.2127264550000003,73.095375,333.59344
Mn,Fe,Bi,W,0,0,3.1290784,3.118172070172535,1.198834535,141.56866,422.458706
Mn,Fe,Co,Ag,0,0,2.81508,2.759229106322532,1.31026948,136.97824,722.828598
Mn,Fe,Co,As,0,0,2.7482967,2.835849921871604,1.35936965,112.26668,707.3272400000001
Mn,Fe,Co,Au,0,1,2.832224,2.7577642360608383,0.455816542,155.38358,456.241638
Mn,Fe,Co,Bi,0,0,3.0717158,3.0511194060748,1.4499243329999998,122.819916,707.465534
Mn,Fe,Co,Cu,0,1,2.660646,2.66353513983056,0.1053338486565,140.14746,134.14293
Mn,Fe,Co,Ge,0,0,2.9002173,2.854576216494435,1.36368365,110.865456,681.3043200000001
Mn,Fe,Co,Hg,0,0,2.8840618,2.8668347817807467,1.29936252,123.02764,733.849404
Mn,Fe,Co,Ir,0,1,2.7878065,2.707125281208539,0.0922599441,119.391,168.236332
Mn,Fe,Co,Mo,0,0,2.757971,2.733127085415988,1.25921889,171.4457,684.959988
Mn,Fe,Co,Ni,0,1,2.6290689,2.6470617206466547,0.02735272313,141.89735,53.12453400000001
Mn,Fe,Co,Os,0,0,2.768243,2.704598073288685,1.40813028,129.41675,688.791144
Mn,Fe,Co,Pb,0,0,2.9933095,2.976006865618472,1.5425809300000002,124.03272,715.2709440000001
Mn,Fe,Co,Pd,0,0,2.7735271,2.717881541289149,1.1614252700000005,146.00294,682.199288
Mn,Fe,Co,Pt,0,1,2.7909484,2.724354719445629,0.34422647,155.88148,531.041154
Mn,Fe,Co,Re,0,0,2.7584026,2.717308008438378,1.33986315,195.53117,696.7477800000001
Mn,Fe,Co,Rh,0,1,2.7183342,2.7000493919618305,0.0681789266629999,203.46576,125.08733
Mn,Fe,Co,Ru,0,1,2.7091515,2.696558815950177,0.0428942537089,166.30167,87.88611360000002
Mn,Fe,Co,Sb,0,0,3.0149438,2.9744958184607007,1.29872582,125.576355,669.306696
Mn,Fe,Co,Si,0,0,2.8691804,2.810960496638183,1.198264176,139.12086,695.5485480000001
Mn,Fe,Co,Sn,0,0,2.9111047,2.925569348390251,1.4815604699999998,117.55642,699.2623080000001
Mn,Fe,Co,Tc,0,0,2.762384,2.7104976841232267,1.1669538700000002,124.198135,692.977962
Mn,Fe,Co,Te,0,0,3.051618,3.030141392580146,1.34187878,123.13752,655.208376
Mn,Fe,Co,W,0,0,2.7747102,2.7380127336367046,1.4105924600000002,183.19577,685.5721840000001
Mn,Fe,Cu,Ag,0,1,2.8421938,2.771618183455308,0.1640177745,117.94939,260.271356
Mn,Fe,Cu,As,0,1,2.8008971,2.8475827030055294,0.144203277,98.56745,196.734368
Mn,Fe,Cu,Au,0,1,2.8531287,2.7701663901021254,0.246508649,146.14693,214.712824
Mn,Fe,Cu,Bi,0,0,3.1451478,3.061263226522682,1.18346264,113.70261,440.676766
Mn,Fe,Cu,Ge,0,0,2.8225074,2.8661564978435914,1.0363086199999998,103.16271,329.606196
Mn,Fe,Cu,Hg,0,1,2.9146013,2.878316832253193,0.7864892900000001,107.52088,280.980012
Mn,Fe,Cu,Ir,0,1,2.8328257,2.719992471247669,0.138458101,108.2707,204.090184
Mn,Fe,Cu,Mo,0,0,2.7840633,2.745752300045503,0.699392526,145.7301,312.27240000000006
Mn,Fe,Cu,Ni,0,1,2.6664104,2.660515042120628,0.06869469125,146.77588,81.90573
Mn,Fe,Cu,Os,0,1,2.796241,2.7174891502300245,0.100701756544,109.807236,166.41324799999998
Mn,Fe,Cu,Pb,0,0,3.018727,2.986666456166552,1.23596164,114.51095,423.36112600000007
Mn,Fe,Cu,Pd,0,1,2.8014824,2.730647799829508,0.1398382097,148.64177,204.18091000000004
Mn,Fe,Cu,Pt,0,1,2.8221595,2.737060805533598,0.200616509,153.23586,150.021654
Mn,Fe,Cu,Re,0,0,2.778668,2.7300796188509566,1.07225517,175.21289,355.93834000000004
Mn,Fe,Cu,Rh,0,1,2.7633307,2.7129836296832024,0.1037890499344,178.44217,113.623368
Mn,Fe,Cu,Ru,0,1,2.7520285,2.7095263209332834,0.10799004592535,147.14749,130.3982392
Mn,Fe,Cu,Sb,0,0,3.0388174,2.9851661839280954,0.988138993,114.3356,180.437362
Mn,Fe,Cu,Sn,0,0,2.9703453,2.936597586712596,0.978971454,114.43452,270.902728
Mn,Fe,Cu,Tc,0,0,2.7880611,2.723333101353839,0.8009811830000001,107.535645,185.087644
Mn,Fe,Cu,Te,0,1,3.1663337,3.040425441007584,0.552821547,114.69989,241.271518
Mn,Fe,Cu,W,0,0,2.7988176,2.7505932408059186,0.9871336,160.63795,379.190098
Mn,Fe,Ge,As,0,0,2.947295,3.016752612413052,1.34412588,78.82065,375.657592
Mn,Fe,Ge,Au,0,1,2.9088202,2.9480823672092,1.08412691,112.96801,392.79004800000007
Mn,Fe,Ge,Bi,0,0,3.2858257,3.209240715454032,1.204734352,86.99375,451.5531160000001
Mn,Fe,Ge,Ir,0,0,2.918706,2.9039209951501914,1.31569644,83.12448,441.781614
Mn,Fe,Ge,Mo,0,0,2.8300948,2.926558789673603,0.90190315,127.22605,417.368168
Mn,Fe,Ge,Os,0,0,2.8884172,2.90172510281484,1.2153236,79.407104,427.291574
Mn,Fe,Ge,Pb,0,0,3.1208515,3.141589105366008,1.31779783,78.484116,488.9157760000001
Mn,Fe,Ge,Pd,0,1,2.8464065,2.9132757961843847,0.997759483,112.839645,289.47336
Mn,Fe,Ge,Pt,0,1,2.86661,2.918912294341953,0.997529374,125.66292,296.49782
Mn,Fe,Ge,Rh,0,0,2.81528,2.8977747197536363,1.24758297,156.28397,406.192872
Mn,Fe,Ge,Ru,0,1,2.8033855,2.8947449902271307,0.2186331445,130.37665,195.152726
Mn,Fe,Ge,Sb,0,0,3.2127824,3.140233247919876,1.20025127,83.618904,344.27882400000004
Mn,Fe,Ge,Te,0,0,3.2536223,3.190297451744011,1.16214638,68.48621,351.324836
Mn,Fe,Ge,W,0,0,2.844295,2.9308213549039395,1.2539301,135.31589,407.244882
Mn,Fe,Hg,As,0,0,3.0163045,3.0277357653280474,1.24215636,80.67066,500.595964
Mn,Fe,Hg,Au,0,1,3.0114737,2.9595801657739247,1.0945053500000002,114.47849,453.345546
Mn,Fe,Hg,Bi,0,0,3.334736,3.218951817538674,1.008896694,76.59032,322.936118
Mn,Fe,Hg,Ge,0,1,2.995998,3.0441828924373486,1.24007741,82.55816,516.3086079999999
Mn,Fe,Hg,Ir,0,0,2.9816298,2.9157690292434126,1.27361458,84.25623,438.75018200000005
Mn,Fe,Hg,Mo,0,0,2.9514847,2.93822532682633,0.99587261,133.57817,433.81
Mn,Fe,Hg,Os,0,1,2.9771569,2.913590966392522,1.11257765,84.70857,306.27388400000007
Mn,Fe,Hg,Pb,0,0,3.1962416,3.1517209371504022,1.25005195,78.32695,496.735168
Mn,Fe,Hg,Pd,0,1,2.9609232,2.925048320890652,0.73209934,119.12541,337.559924
Mn,Fe,Hg,Pt,0,1,2.9648998,2.9306396693635355,1.07249005,135.7833,439.820672
Mn,Fe,Hg,Rh,0,1,2.9195223,2.909672759421633,0.99754201,154.13942,337.051168
Mn,Fe,Hg,Ru,0,1,2.920486,2.90666779560814,0.98068974,138.48929,292.176994
Mn,Fe,Hg,Sb,0,1,3.1857843,3.150373788629914,1.08501788,77.25066,434.95302
Mn,Fe,Hg,Te,0,0,3.216487,3.2001236902118992,1.12859645,65.16698,414.331118
Mn,Fe,Hg,W,0,0,2.9543962,2.942454182256592,1.1883034499999998,142.50008,446.22728000000006
Mn,Fe,Ir,Au,0,1,2.9094756,2.810537222953628,0.673261526,127.40884,200.914636
Mn,Fe,Ir,Pb,0,0,3.0603971,3.0214973647881105,1.35823175,86.207,438.118312
Mn,Fe,Ir,Pt,0,1,2.859844,2.778392447179819,0.23815994,136.26192,177.17634000000004
Mn,Fe,Ir,Rh,0,1,2.8169084,2.755035430572357,0.08559281848,188.68309,79.09118600000001
Mn,Fe,Ir,W,0,0,2.8516126,2.7915280946212646,1.23752585,157.8772,499.46508000000006
Mn,Fe,Mo,As,0,0,2.8457754,2.9087508432009948,0.77559619,127.66569,331.447168
Mn,Fe,Mo,Au,0,0,2.899198,2.8346851649810283,1.13477099,164.4645,381.9849400000001
Mn,Fe,Mo,Ir,0,0,2.8548493,2.786828447000836,1.33143319,137.82944,425.8489808000001
Mn,Fe,Mo,Os,0,0,2.8469126,2.7844439138003514,1.50484787,146.77557,537.167
Mn,Fe,Mo,Pb,0,0,3.0283635,3.042425753190713,1.24422506,127.89797,442.32269
Mn,Fe,Mo,Pd,0,0,2.8532016,2.796981594415114,1.02858926,160.36505,398.44211
Mn,Fe,Mo,Pt,0,1,2.8567195,2.803095017304752,0.11377226385,190.18588,121.090188
Mn,Fe,Mo,Rh,0,0,2.8235068,2.780152969727596,1.05070606,197.87758,421.52588
Mn,Fe,Mo,Ru,0,0,2.8167458,2.776860999402974,1.12160615,197.54321,453.678294
Mn,Fe,Mo,W,0,0,2.8463898,2.816001755511039,1.06616425,203.0721,564.4783500000001
Mn,Fe,Ni,Ag,0,1,2.812303,2.756415179601453,0.15509792936,136.73573,248.679616
Mn,Fe,Ni,As,0,0,2.760373,2.8331862124991325,1.1852777799999998,111.051506,479.896126
Mn,Fe,Ni,Au,0,1,2.836663,2.7549473145539203,0.367113038,155.69957,290.835432
Mn,Fe,Ni,Bi,0,0,3.0771708,3.048818735496133,1.3083986640000005,123.71094,500.574086
Mn,Fe,Ni,Ge,0,0,2.9481614,2.851947389206587,1.3243413,108.01288,495.336404
Mn,Fe,Ni,Hg,0,1,2.8872392,2.864228418817212,0.80589166,119.90554,417.390946
Mn,Fe,Ni,Ir,0,1,2.7949414,2.704201817507597,0.109906453,119.40177,138.136942
Mn,Fe,Ni,Mo,0,0,2.7608821,2.730259069971784,1.04039062,160.68779,448.273094
Mn,Fe,Ni,Os,0,0,2.7793088,2.701669134710431,1.2038749000000002,125.50798,441.293542
Mn,Fe,Ni,Pb,0,0,2.9935718,2.973588452757406,1.4034264,123.329414,543.7101700000001
Mn,Fe,Ni,Pd,0,1,2.7764163,2.714981208632203,0.1656110622,153.89659,227.243564
Mn,Fe,Ni,Pt,0,1,2.8006065,2.721468174968359,0.2053483297,159.95065,256.637762
Mn,Fe,Ni,Rh,0,1,2.7313313,2.697110560369329,0.0891467155476,201.95677,121.14183000000004
Mn,Fe,Ni,Ru,0,1,2.7223487,2.693612358570169,0.0891799039245,162.97249,82.6199296
Mn,Fe,Ni,Sb,0,0,3.0341728,2.972074944859786,1.087630408,128.24355,444.6973640000001
Mn,Fe,Ni,Sn,0,0,2.9205637,2.923066721550029,1.2290991300000005,118.50569,496.064634
Mn,Fe,Ni,Te,0,0,3.0644045,3.027808719300543,1.1697811100000002,127.11454,422.409372
Mn,Fe,Ni,W,0,0,2.7756476,2.735154960351794,1.19112711,173.82903,459.85870000000006
Mn,Fe,Os,Au,0,1,2.8955498,2.808192800753464,0.7004903740000001,127.86207,160.17083200000002
Mn,Fe,Os,Ir,0,1,2.8635564,2.7594047862610123,0.0769967884125,87.94848,88.505612
Mn,Fe,Os,Pb,0,0,3.060745,3.019469218404454,1.36470701,85.20266,415.640416
Mn,Fe,Os,Pt,0,1,2.846509,2.7759933929603853,0.1231083541999999,138.49062,162.773932
Mn,Fe,Os,Rh,0,1,2.795649,2.752595471755896,0.080756843281,191.62057,97.946348
Mn,Fe,Os,W,0,0,2.8580265,2.789151593838144,1.29776501,162.49837,533.154206
Mn,Fe,Pb,Au,0,0,3.1096342,3.0623571209257787,1.25517544,137.5041,441.630264
Mn,Fe,Pb,W,0,0,3.0276732,3.0463704624307604,1.2961088400000005,164.50334,424.8658400000001
Mn,Fe,Pd,Au,0,1,2.9057906,2.8205207039637723,0.5271445050000001,161.00061,254.51259600000003
Mn,Fe,Pd,Ir,0,1,2.853509,2.772169466346251,0.174651155,118.29238,210.00948
Mn,Fe,Pd,Os,0,1,2.8401983,2.7697596151572537,0.10626814403,124.122154,135.08356400000002
Mn,Fe,Pd,Pb,0,0,3.0625663,3.030141392580146,1.2800814,121.54544,483.094808
Mn,Fe,Pd,Pt,0,1,2.8779473,2.7886070055981897,0.391511795,162.05557,246.52236
Mn,Fe,Pd,Rh,0,1,2.8258495,2.7654229452226,0.1217088482,188.24477,154.88405600000002
Mn,Fe,Pd,W,0,0,2.8599944,2.80164726935486,1.1214817,172.0336,407.604246
Mn,Fe,Pt,Au,0,1,2.9156482,2.8265328368765936,0.788579734,173.08125,169.00075400000003
Mn,Fe,Pt,Pb,0,0,3.0903802,3.035352620695897,1.32141642,125.979164,474.104098
Mn,Fe,Pt,W,0,0,2.8711789,2.80774041366537,1.07654179,194.8732,383.2603820000001
Mn,Fe,Re,Ag,0,0,2.869019,2.8213891513108216,1.1659147,163.92577,425.833008
Mn,Fe,Re,As,0,0,2.8420682,2.894798198049845,1.08216167,145.5936,420.94558
Mn,Fe,Re,Au,0,1,2.8704922,2.819988165336023,0.604772066,192.37764,141.62828000000002
Mn,Fe,Re,Bi,0,0,3.1256685,3.102247348530877,1.22056643,161.87265,403.83167
Mn,Fe,Re,Ge,0,0,2.8228726,2.912776637179498,1.25259193,142.78009,406.8049720000001
Mn,Fe,Re,Hg,0,0,2.9338133,2.9245531727793663,1.2283578300000002,151.6476,402.76492
Mn,Fe,Re,Ir,0,1,2.8262463,2.771618183455308,0.0679901166648,175.20047,83.400012
Mn,Fe,Re,Mo,0,0,2.8311725,2.7964400518844204,1.2844009200000002,219.6058,569.91578
Mn,Fe,Re,Ni,0,0,2.759965,2.7144064493619475,1.14205137,188.8078,441.396398
Mn,Fe,Re,Os,0,0,2.8245082,2.7692073722659614,1.5377329560000002,192.1274,440.962838
Mn,Fe,Re,Pb,0,0,3.0035367,3.02968000272633,1.29794424,167.85162,402.970624
Mn,Fe,Re,Pd,0,0,2.840344,2.781882458801787,1.09998226,184.23543,404.256292
Mn,Fe,Re,Pt,0,1,2.8407497,2.788062204569381,0.11311843893,204.54895,134.91482000000002
Mn,Fe,Re,Rh,0,0,2.8183556,2.7648689684245458,1.08633389,223.93066,372.205494
Mn,Fe,Re,Ru,0,0,2.813561,2.7615404361142444,1.35626241,219.39665,385.353227
Mn,Fe,Re,Sb,0,0,3.0031881,3.028222058754546,1.1426841500000002,156.78064,415.27198
Mn,Fe,Re,Sn,0,0,2.9360173,2.981057726691182,1.24467323,155.57983,446.8683520000001
Mn,Fe,Re,Te,0,0,3.0671992,3.0819619556474245,1.16823959,146.21468,393.3200240000001
Mn,Fe,Re,W,0,0,2.8446746,2.801107529540668,1.03638642,227.7146,558.6237800000001
Mn,Fe,Rh,Au,0,1,2.8662057,2.803974290693964,0.402655235,188.55626,168.93560000000002
Mn,Fe,Rh,Pb,0,0,3.0054173,3.0158214780544963,1.35213954,163.5647,484.843606
Mn,Fe,Rh,Pt,0,1,2.8307846,2.77167622356094,0.1799002495,194.92815,152.71055
Mn,Fe,Rh,W,0,0,2.835075,2.784875155895248,1.2491337800000002,209.57895,433.562098
Mn,Fe,Ru,Au,0,1,2.870021,2.800738113997808,0.36141698,166.20982,205.079788
Mn,Fe,Ru,Ir,0,1,2.8246436,2.751683051381049,0.0815724463546,141.52011,66.9992744
Mn,Fe,Ru,Os,0,1,2.808929,2.7492371357965344,0.0733037871,143.95996,98.1166888
Mn,Fe,Ru,Pb,0,0,3.0071278,3.01302461943568,0.74406097,126.616714,310.078572
Mn,Fe,Ru,Pd,0,1,2.8205645,2.762095748749984,0.124216242386,160.22824,171.993384
Mn,Fe,Ru,Pt,0,1,2.8281155,2.7683640503219573,0.1298935481,185.53677,168.479216
Mn,Fe,Ru,Rh,0,1,2.779293,2.7448353237176675,0.0724772484507999,205.0973,100.8630404
Mn,Fe,Ru,W,0,0,2.8183007,2.781594359953538,1.296908865,213.22542,513.0763880000001
Mn,Fe,Sb,As,0,0,3.083785,3.124784349050926,1.15214652,74.66346,248.28288
Mn,Fe,Sb,Au,0,0,3.1471465,3.060930146920366,1.08004359,138.23773,322.750416
Mn,Fe,Sb,Ir,0,1,3.0513277,3.0200315077406863,0.99024653,87.65892,288.56797400000005
Mn,Fe,Sb,Mo,0,0,3.0525486,3.040980007984808,1.0967632000000005,124.95559,389.89453
Mn,Fe,Sb,Os,0,0,3.04709,3.018001390056676,1.19071989,86.81289,417.909776
Mn,Fe,Sb,Pb,0,0,3.339458,3.2415982181620464,1.22336474,95.70709,451.19948
Mn,Fe,Sb,Pd,0,0,3.080914,3.028683892887956,1.08647879,121.85941,342.034932
Mn,Fe,Sb,Pt,0,0,3.0566578,3.033900124902535,1.06908744,130.17444,381.29111
Mn,Fe,Sb,Rh,0,1,3.0090258,3.0143500941807853,0.806877836,164.57736,222.93515
Mn,Fe,Sb,Ru,0,1,3.0033827,3.0115505006459053,0.897799335,121.93597,228.42395600000003
Mn,Fe,Sb,Te,0,0,3.303108,3.2874099439675595,1.06533016,77.54507,178.17245400000002
Mn,Fe,Sb,W,0,0,3.0218527,3.04492846161774,1.1036519,145.75969,418.961216
Mn,Fe,Si,Ag,0,1,2.919651,2.9085663898146628,0.5761501980000001,115.72192,317.61439600000006
Mn,Fe,Si,As,0,0,2.8527703,2.977792958197424,1.00566943,96.3769,200.554014
Mn,Fe,Si,Au,0,0,2.8955133,2.9072481847313205,1.1264819476,151.7091,477.6107080000001
Mn,Fe,Si,Bi,0,0,3.2467542,3.17489078184916,1.21520329,102.324776,420.557292
Mn,Fe,Si,Cu,0,0,2.9539495,2.8229006550590907,0.0598391884,120.11839,109.094574
Mn,Fe,Si,Ge,0,0,2.968247,2.9947917164272946,1.182917766,98.83481,473.250938
Mn,Fe,Si,Hg,0,1,2.9886463,3.0059356447974386,1.12092044,95.60808,495.98011400000007
Mn,Fe,Si,Ir,0,0,2.9266965,2.861807858670798,1.189806767,102.49551,433.049002
Mn,Fe,Si,Mo,0,0,2.9114401,2.885108759528129,1.092573868,140.06502,448.67847200000006
Mn,Fe,Si,Ni,0,0,2.8988576,2.808249338891971,0.965647242,136.6391,429.4674
Mn,Fe,Si,Os,0,0,2.9101162,2.8595467865240667,1.1842620086,104.85313,448.23129000000006
Mn,Fe,Si,Pb,0,0,3.0166054,3.105718125573018,1.213063528,105.45195,476.315374
Mn,Fe,Si,Pd,0,1,2.8516798,2.871438624120983,0.148116428,139.95885,206.031112
Mn,Fe,Si,Pt,0,1,2.8758228,2.877240071121243,0.41613561987,170.29544,209.529892
Mn,Fe,Si,Re,0,0,2.8233452,2.8709248096436,1.0710598533,188.17873,437.751922
Mn,Fe,Si,Rh,0,0,2.8374598,2.855478758544786,0.8766757137,186.78134,302.04963
